"subject","list","block_order","starting_lang","lang_switch","item_number","label","cs","word_order","condition","mlwo","mlwo_condition","cwh","cwh_condition","adj_type","word_number","word","tokenized_word","rt","word_surprisal","word_length","rt_by_length","response","continue","exit","verb","sentence","total_surprisal","subj_mean_rt","subj_sd_rt","rt_upperbound","eng_prof","span_prof","cs_own_speech","med_split_span_prof","centered_span_prof"
"1",1,"EngSpan","English","English --> English",148,"eng5d","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",1,"The",NA,262,NA,3,87.33333333,"Go","continue","no","devours","The boy devours the German dinner at the table.",NA,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",148,"eng5d","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",2,"boy"," boy",375,7.7161984,3,125,"Go","continue","no","devours","The boy devours the German dinner at the table.",56.9427417,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",148,"eng5d","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",3,"devours"," dev_ours",372,13.9035604,7,53.14285714,"Go","continue","no","devours","The boy devours the German dinner at the table.",56.9427417,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",148,"eng5d","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",4,"the"," the",421,0.5449531,3,140.3333333,"Go","continue","no","devours","The boy devours the German dinner at the table.",56.9427417,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",148,"eng5d","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",5,"German"," German",550,12.10157,6,91.66666667,"Go","continue","no","devours","The boy devours the German dinner at the table.",56.9427417,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",148,"eng5d","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",6,"dinner"," dinner",976,7.949159,6,162.6666667,"Go","continue","no","devours","The boy devours the German dinner at the table.",56.9427417,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",148,"eng5d","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",7,"at"," at",345,9.495283,2,172.5,"Go","continue","no","devours","The boy devours the German dinner at the table.",56.9427417,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",148,"eng5d","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",8,"the"," the",262,0.5726857,3,87.33333333,"Go","continue","no","devours","The boy devours the German dinner at the table.",56.9427417,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",165,"eng8k","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",1,"A",NA,273,NA,1,273,"Go","continue","no","dances","A cousin dances a vals alemán en la boda.",NA,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",165,"eng8k","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",2,"cousin"," cousin",346,10.580834,6,57.66666667,"Go","continue","no","dances","A cousin dances a vals alemán en la boda.",74.69668228,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",165,"eng8k","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",3,"dances"," dances",372,12.998221,6,62,"Go","continue","no","dances","A cousin dances a vals alemán en la boda.",74.69668228,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",165,"eng8k","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",4,"a"," a",536,4.877022,1,536,"Go","continue","no","dances","A cousin dances a vals alemán en la boda.",74.69668228,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",165,"eng8k","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",5,"vals"," v_als",361,9.507109,4,90.25,"Go","continue","no","dances","A cousin dances a vals alemán en la boda.",74.69668228,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",165,"eng8k","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",7,"en"," en",440,13.583422,2,220,"Go","continue","no","dances","A cousin dances a vals alemán en la boda.",74.69668228,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",165,"eng8k","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",8,"la"," la",514,0.87311596,2,257,"Go","continue","no","dances","A cousin dances a vals alemán en la boda.",74.69668228,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",160,"eng7j","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",1,"The",NA,198,NA,3,66,"Go","continue","no","peels","The niece peels an amarilla zanahoria en el lavabo.",NA,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",160,"eng7j","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",2,"niece"," niece",475,13.097522,5,95,"Go","continue","no","peels","The niece peels an amarilla zanahoria en el lavabo.",83.27889377,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",160,"eng7j","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",3,"peels"," pe_els",379,13.5782611,5,75.8,"Go","continue","no","peels","The niece peels an amarilla zanahoria en el lavabo.",83.27889377,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",160,"eng7j","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",4,"an"," an",395,3.8469377,2,197.5,"Go","continue","no","peels","The niece peels an amarilla zanahoria en el lavabo.",83.27889377,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",160,"eng7j","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",5,"amarilla"," am_ar_illa",243,19.9461036,8,30.375,"Go","continue","no","peels","The niece peels an amarilla zanahoria en el lavabo.",83.27889377,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",160,"eng7j","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",7,"en"," en",495,10.51506,2,247.5,"Go","continue","no","peels","The niece peels an amarilla zanahoria en el lavabo.",83.27889377,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",160,"eng7j","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",8,"el"," el",370,2.4643254,2,185,"Go","continue","no","peels","The niece peels an amarilla zanahoria en el lavabo.",83.27889377,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",157,"eng6q","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",1,"A",NA,421,NA,1,421,"Go","continue","no","fries","A wife fries the meat red with the herbs.",NA,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",157,"eng6q","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",2,"wife"," wife",291,10.315688,4,72.75,"Go","continue","no","fries","A wife fries the meat red with the herbs.",64.4715521,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",157,"eng6q","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",3,"fries"," fries",575,14.442651,5,115,"Go","continue","no","fries","A wife fries the meat red with the herbs.",64.4715521,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",157,"eng6q","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",4,"the"," the",645,3.0445364,3,215,"Go","continue","no","fries","A wife fries the meat red with the herbs.",64.4715521,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",157,"eng6q","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",5,"meat"," meat",339,4.4624043,4,84.75,"Go","continue","no","fries","A wife fries the meat red with the herbs.",64.4715521,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",157,"eng6q","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",6,"red"," red",300,13.201007,3,100,"Go","continue","no","fries","A wife fries the meat red with the herbs.",64.4715521,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",157,"eng6q","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",7,"with"," with",511,5.9547434,4,127.75,"Go","continue","no","fries","A wife fries the meat red with the herbs.",64.4715521,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",157,"eng6q","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",8,"the"," the",518,2.948656,3,172.6666667,"Go","continue","no","fries","A wife fries the meat red with the herbs.",64.4715521,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",152,"eng5t","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",1,"The",NA,602,NA,3,200.6666667,"Go","continue","no","spills","The waiter spills a yellow soup on the customer.",NA,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",152,"eng5t","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",2,"waiter"," waiter",195,10.518916,6,32.5,"Go","continue","no","spills","The waiter spills a yellow soup on the customer.",45.97363214,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",152,"eng5t","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",3,"spills"," spills",474,9.758527,6,79,"Go","continue","no","spills","The waiter spills a yellow soup on the customer.",45.97363214,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",152,"eng5t","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",4,"a"," a",258,1.237715,1,258,"Go","continue","no","spills","The waiter spills a yellow soup on the customer.",45.97363214,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",152,"eng5t","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",5,"yellow"," yellow",452,12.472609,6,75.33333333,"Go","continue","no","spills","The waiter spills a yellow soup on the customer.",45.97363214,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",152,"eng5t","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",6,"soup"," soup",319,4.805488,4,79.75,"Go","continue","no","spills","The waiter spills a yellow soup on the customer.",45.97363214,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",152,"eng5t","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",7,"on"," on",363,1.4083259,2,181.5,"Go","continue","no","spills","The waiter spills a yellow soup on the customer.",45.97363214,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",152,"eng5t","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",8,"the"," the",523,0.85286754,3,174.3333333,"Go","continue","no","spills","The waiter spills a yellow soup on the customer.",45.97363214,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",163,"eng8c","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",1,"A",NA,284,NA,1,284,"Go","continue","no","chugs","A coach chugs the agua estadounidense en el campo.",NA,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",163,"eng8c","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",2,"coach"," coach",479,9.994206,5,95.8,"Go","continue","no","chugs","A coach chugs the agua estadounidense en el campo.",73.27512906,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",163,"eng8c","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",3,"chugs"," ch_ugs",461,14.5806135,5,92.2,"Go","continue","no","chugs","A coach chugs the agua estadounidense en el campo.",73.27512906,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",163,"eng8c","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",4,"the"," the",360,4.434114,3,120,"Go","continue","no","chugs","A coach chugs the agua estadounidense en el campo.",73.27512906,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",163,"eng8c","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",5,"agua"," ag_ua",418,12.25693224,4,104.5,"Go","continue","no","chugs","A coach chugs the agua estadounidense en el campo.",73.27512906,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",163,"eng8c","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",7,"en"," en",579,7.6518207,2,289.5,"Go","continue","no","chugs","A coach chugs the agua estadounidense en el campo.",73.27512906,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",163,"eng8c","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",8,"el"," el",339,1.3103901,2,169.5,"Go","continue","no","chugs","A coach chugs the agua estadounidense en el campo.",73.27512906,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",158,"eng7b","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",1,"A",NA,318,NA,1,318,"Go","continue","no","drinks","A doctor drinks the rojo vino en la acogida.",NA,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",158,"eng7b","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",2,"doctor"," doctor",195,9.285465,6,32.5,"Go","continue","no","drinks","A doctor drinks the rojo vino en la acogida.",81.28001455,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",158,"eng7b","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",3,"drinks"," drinks",206,12.111958,6,34.33333333,"Go","continue","no","drinks","A doctor drinks the rojo vino en la acogida.",81.28001455,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",158,"eng7b","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",4,"the"," the",499,3.859635,3,166.3333333,"Go","continue","no","drinks","A doctor drinks the rojo vino en la acogida.",81.28001455,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",158,"eng7b","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",5,"rojo"," ro_jo",269,18.0209436,4,67.25,"Go","continue","no","drinks","A doctor drinks the rojo vino en la acogida.",81.28001455,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",158,"eng7b","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",6,"vino"," v_ino",473,6.87618485,4,118.25,"Go","continue","no","drinks","A doctor drinks the rojo vino en la acogida.",81.28001455,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",158,"eng7b","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",7,"en"," en",393,11.466523,2,196.5,"Go","continue","no","drinks","A doctor drinks the rojo vino en la acogida.",81.28001455,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",158,"eng7b","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",8,"la"," la",267,0.8088163,2,133.5,"Go","continue","no","drinks","A doctor drinks the rojo vino en la acogida.",81.28001455,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",155,"eng6i","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",1,"Mrs",".",418,0.22452477,3,139.3333333,"Go","continue","no","cooks","Mrs. Harris cooks a chicken white in the pan.",59.14310637,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",155,"eng6i","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",2,"Harris"," Harris",372,6.1257873,6,62,"Go","continue","no","cooks","Mrs. Harris cooks a chicken white in the pan.",59.14310637,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",155,"eng6i","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",3,"cooks"," cooks",621,13.194522,5,124.2,"Go","continue","no","cooks","Mrs. Harris cooks a chicken white in the pan.",59.14310637,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",155,"eng6i","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",4,"a"," a",427,4.0831795,1,427,"Go","continue","no","cooks","Mrs. Harris cooks a chicken white in the pan.",59.14310637,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",155,"eng6i","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",5,"chicken"," chicken",704,4.9354415,7,100.5714286,"Go","continue","no","cooks","Mrs. Harris cooks a chicken white in the pan.",59.14310637,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",155,"eng6i","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",6,"white"," white",1000,14.969129,5,200,"Go","continue","no","cooks","Mrs. Harris cooks a chicken white in the pan.",59.14310637,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",155,"eng6i","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",8,"the"," the",377,0.9851513,3,125.6666667,"Go","continue","no","cooks","Mrs. Harris cooks a chicken white in the pan.",59.14310637,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",149,"eng5h","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",1,"A",NA,250,NA,1,250,"Go","continue","no","writes","A man writes the Dutch book in the mountains.",NA,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",149,"eng5h","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",2,"man"," man",223,6.8544035,3,74.33333333,"Go","continue","no","writes","A man writes the Dutch book in the mountains.",57.0883174,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",149,"eng5h","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",3,"writes"," writes",551,9.245015,6,91.83333333,"Go","continue","no","writes","A man writes the Dutch book in the mountains.",57.0883174,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",149,"eng5h","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",4,"the"," the",329,4.1389995,3,109.6666667,"Go","continue","no","writes","A man writes the Dutch book in the mountains.",57.0883174,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",149,"eng5h","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",5,"Dutch"," Dutch",311,12.40148,5,62.2,"Go","continue","no","writes","A man writes the Dutch book in the mountains.",57.0883174,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",149,"eng5h","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",6,"book"," book",744,4.559778,4,186,"Go","continue","no","writes","A man writes the Dutch book in the mountains.",57.0883174,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",149,"eng5h","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",7,"in"," in",355,5.314876,2,177.5,"Go","continue","no","writes","A man writes the Dutch book in the mountains.",57.0883174,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> English",149,"eng5h","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Mandatory",8,"the"," the",389,1.7092654,3,129.6666667,"Go","continue","no","writes","A man writes the Dutch book in the mountains.",57.0883174,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",167,"eng8s","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",1,"A",NA,265,NA,1,265,"Go","continue","no","pours","A chemist pours the tinte verde en el cuenco.",NA,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",167,"eng8s","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",2,"chemist"," chemist",350,12.778033,7,50,"Go","continue","no","pours","A chemist pours the tinte verde en el cuenco.",72.89872472,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",167,"eng8s","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",3,"pours"," p_ours",386,8.194489882,5,77.2,"Go","continue","no","pours","A chemist pours the tinte verde en el cuenco.",72.89872472,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",167,"eng8s","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",4,"the"," the",341,4.696531,3,113.6666667,"Go","continue","no","pours","A chemist pours the tinte verde en el cuenco.",72.89872472,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",167,"eng8s","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",5,"tinte"," tint_e",352,20.638919,5,70.4,"Go","continue","no","pours","A chemist pours the tinte verde en el cuenco.",72.89872472,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
"1",1,"EngSpan","English","English --> Spanish",167,"eng8s","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Preferred",6,"verde"," ver_de",734,11.0085813,5,146.8,"Go","continue","no","pours","A chemist pours the tinte verde en el cuenco.",72.89872472,437.3745763,212.9484511,638.8453532,83.33333333,54.44444444,"Yes","low_proficiency",-18.61794038
