"subject","list","block_order","starting_lang","lang_switch","item_number","label","cs","sensical","condition","word_number","word","rt","word_length","rt_by_length","response","continue","exit","verb","sentence","subj_mean_rt","subj_sd_rt","rt_upperbound","exclude","eng_prof","span_prof","cs_own_speech","word_order","med_split_span_prof","centered_span_prof"
"1","1","EngSpan","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",1,"A",413,1,413,"Go","continue","no","flies","A pilot flies the plane through the sky.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",2,"pilot",539,5,107.8,"Go","continue","no","flies","A pilot flies the plane through the sky.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",3,"flies",322,5,64.4,"Go","continue","no","flies","A pilot flies the plane through the sky.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",4,"the",501,3,167,"Go","continue","no","flies","A pilot flies the plane through the sky.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",5,"plane",385,5,77,"Go","continue","no","flies","A pilot flies the plane through the sky.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",6,"through",391,7,55.85714286,"Go","continue","no","flies","A pilot flies the plane through the sky.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",7,"the",411,3,137,"Go","continue","no","flies","A pilot flies the plane through the sky.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",131,"eng1m","noCS","sense","noCS_sense",8,"sky",427,3,142.3333333,"End","no","no","flies","A pilot flies the plane through the sky.",640.5277778,406.5093583,1219.528075,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",1,"A",272,1,272,"Go","continue","no","writes","A playwright writes the espejo en el sótano.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",2,"playwright",499,10,49.9,"Go","continue","no","writes","A playwright writes the espejo en el sótano.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",3,"writes",421,6,70.16666667,"Go","continue","no","writes","A playwright writes the espejo en el sótano.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",4,"the",430,3,143.3333333,"Go","continue","no","writes","A playwright writes the espejo en el sótano.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",5,"espejo",326,6,54.33333333,"Go","continue","no","writes","A playwright writes the espejo en el sótano.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",6,"en",986,2,493,"Stop","no","exit","writes","A playwright writes the espejo en el sótano.",791.375,393.8414973,1181.524492,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",7,"el",NA,2,NA,NA,NA,NA,"writes","A playwright writes the espejo en el sótano.",NA,NA,NA,NA,83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",144,"eng4h","CS","nonsense","CS_nonsense",8,"sótano",NA,6,NA,NA,NA,NA,"writes","A playwright writes the espejo en el sótano.",NA,NA,NA,NA,83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",142,"eng3s","CS","sense","CS_sense",1,"A",317,1,317,"Go","continue","no","pours","A cousin pours the tinte sobre la cobija.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",142,"eng3s","CS","sense","CS_sense",2,"cousin",282,6,47,"Go","continue","no","pours","A cousin pours the tinte sobre la cobija.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",142,"eng3s","CS","sense","CS_sense",3,"pours",401,5,80.2,"Go","continue","no","pours","A cousin pours the tinte sobre la cobija.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",142,"eng3s","CS","sense","CS_sense",4,"the",326,3,108.6666667,"Go","continue","no","pours","A cousin pours the tinte sobre la cobija.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",142,"eng3s","CS","sense","CS_sense",5,"tinte",384,5,76.8,"Go","continue","no","pours","A cousin pours the tinte sobre la cobija.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",142,"eng3s","CS","sense","CS_sense",6,"sobre",1598,5,319.6,"Stop","no","exit","pours","A cousin pours the tinte sobre la cobija.",791.375,393.8414973,1181.524492,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",142,"eng3s","CS","sense","CS_sense",7,"la",NA,2,NA,NA,NA,NA,"pours","A cousin pours the tinte sobre la cobija.",NA,NA,NA,NA,83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",142,"eng3s","CS","sense","CS_sense",8,"cobija",NA,6,NA,NA,NA,NA,"pours","A cousin pours the tinte sobre la cobija.",NA,NA,NA,NA,83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",1,"A",273,1,273,"Go","continue","no","drinks","A judge drinks the bank in the evening.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",2,"judge",423,5,84.6,"Go","continue","no","drinks","A judge drinks the bank in the evening.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",3,"drinks",306,6,51,"Go","continue","no","drinks","A judge drinks the bank in the evening.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",4,"the",508,3,169.3333333,"Go","continue","no","drinks","A judge drinks the bank in the evening.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",5,"bank",335,4,83.75,"Go","continue","no","drinks","A judge drinks the bank in the evening.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",6,"in",479,2,239.5,"Stop","no","exit","drinks","A judge drinks the bank in the evening.",791.375,393.8414973,1181.524492,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",7,"the",NA,3,NA,NA,NA,NA,"drinks","A judge drinks the bank in the evening.",NA,NA,NA,NA,83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",133,"eng2b","noCS","nonsense","noCS_nonsense",8,"evening",NA,7,NA,NA,NA,NA,"drinks","A judge drinks the bank in the evening.",NA,NA,NA,NA,83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",132,"eng1q","noCS","sense","noCS_sense",1,"A",565,1,565,"Go","continue","no","fries","A farmer fries the meat in the pan.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",132,"eng1q","noCS","sense","noCS_sense",2,"farmer",620,6,103.3333333,"Go","continue","no","fries","A farmer fries the meat in the pan.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",132,"eng1q","noCS","sense","noCS_sense",3,"fries",306,5,61.2,"Go","continue","no","fries","A farmer fries the meat in the pan.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",132,"eng1q","noCS","sense","noCS_sense",4,"the",338,3,112.6666667,"Go","continue","no","fries","A farmer fries the meat in the pan.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",132,"eng1q","noCS","sense","noCS_sense",5,"meat",506,4,126.5,"Go","continue","no","fries","A farmer fries the meat in the pan.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",132,"eng1q","noCS","sense","noCS_sense",6,"in",387,2,193.5,"Go","continue","no","fries","A farmer fries the meat in the pan.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",132,"eng1q","noCS","sense","noCS_sense",7,"the",249,3,83,"Go","continue","no","fries","A farmer fries the meat in the pan.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",132,"eng1q","noCS","sense","noCS_sense",8,"pan",417,3,139,"End","no","no","fries","A farmer fries the meat in the pan.",640.5277778,406.5093583,1219.528075,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",145,"eng4l","CS","nonsense","CS_nonsense",1,"The",326,3,108.6666667,"Go","continue","no","sips","The janitor sips the ajedrez en la tienda.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",145,"eng4l","CS","nonsense","CS_nonsense",2,"janitor",713,7,101.8571429,"Go","continue","no","sips","The janitor sips the ajedrez en la tienda.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",145,"eng4l","CS","nonsense","CS_nonsense",3,"sips",319,4,79.75,"Go","continue","no","sips","The janitor sips the ajedrez en la tienda.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",145,"eng4l","CS","nonsense","CS_nonsense",4,"the",538,3,179.3333333,"Go","continue","no","sips","The janitor sips the ajedrez en la tienda.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",145,"eng4l","CS","nonsense","CS_nonsense",5,"ajedrez",328,7,46.85714286,"Go","continue","no","sips","The janitor sips the ajedrez en la tienda.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",145,"eng4l","CS","nonsense","CS_nonsense",6,"en",852,2,426,"Go","continue","no","sips","The janitor sips the ajedrez en la tienda.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",145,"eng4l","CS","nonsense","CS_nonsense",7,"la",531,2,265.5,"Go","continue","no","sips","The janitor sips the ajedrez en la tienda.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",145,"eng4l","CS","nonsense","CS_nonsense",8,"tienda",656,6,109.3333333,"End","no","no","sips","The janitor sips the ajedrez en la tienda.",640.5277778,406.5093583,1219.528075,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",1,"A",268,1,268,"Go","continue","no","swallows","A salesman swallows a pastilla en la calle.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",2,"salesman",633,8,79.125,"Go","continue","no","swallows","A salesman swallows a pastilla en la calle.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",3,"swallows",208,8,26,"Go","continue","no","swallows","A salesman swallows a pastilla en la calle.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",4,"a",437,1,437,"Go","continue","no","swallows","A salesman swallows a pastilla en la calle.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",5,"pastilla",696,8,87,"Go","continue","no","swallows","A salesman swallows a pastilla en la calle.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",6,"en",542,2,271,"Go","continue","no","swallows","A salesman swallows a pastilla en la calle.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",7,"la",580,2,290,"Go","continue","no","swallows","A salesman swallows a pastilla en la calle.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",141,"eng3o","CS","sense","CS_sense",8,"calle",380,5,76,"End","no","no","swallows","A salesman swallows a pastilla en la calle.",640.5277778,406.5093583,1219.528075,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",1,"The",492,3,164,"Go","continue","no","peels","The sister peels a spoon in the bag.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",2,"sister",347,6,57.83333333,"Go","continue","no","peels","The sister peels a spoon in the bag.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",3,"peels",379,5,75.8,"Go","continue","no","peels","The sister peels a spoon in the bag.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",4,"a",377,1,377,"Go","continue","no","peels","The sister peels a spoon in the bag.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",5,"spoon",174,5,34.8,"Go","continue","no","peels","The sister peels a spoon in the bag.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",6,"in",689,2,344.5,"Go","continue","no","peels","The sister peels a spoon in the bag.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",7,"the",225,3,75,"Go","continue","no","peels","The sister peels a spoon in the bag.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",135,"eng2j","noCS","nonsense","noCS_nonsense",8,"bag",952,3,317.3333333,"End","no","no","peels","The sister peels a spoon in the bag.",640.5277778,406.5093583,1219.528075,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",1,"The",190,3,63.33333333,"Go","continue","no","cooks","The dad cooks a chicken on the grill.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",2,"dad",322,3,107.3333333,"Go","continue","no","cooks","The dad cooks a chicken on the grill.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",3,"cooks",173,5,34.6,"Go","continue","no","cooks","The dad cooks a chicken on the grill.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",4,"a",416,1,416,"Go","continue","no","cooks","The dad cooks a chicken on the grill.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",5,"chicken",215,7,30.71428571,"Go","continue","no","cooks","The dad cooks a chicken on the grill.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",6,"on",408,2,204,"Go","continue","no","cooks","The dad cooks a chicken on the grill.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",7,"the",267,3,89,"Go","continue","no","cooks","The dad cooks a chicken on the grill.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",130,"eng1i","noCS","sense","noCS_sense",8,"grill",508,5,101.6,"End","no","no","cooks","The dad cooks a chicken on the grill.",640.5277778,406.5093583,1219.528075,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",146,"eng4p","CS","nonsense","CS_nonsense",1,"The",292,3,97.33333333,"Go","continue","no","consumes","The fox consumes a fondo en el charco.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",146,"eng4p","CS","nonsense","CS_nonsense",2,"fox",276,3,92,"Go","continue","no","consumes","The fox consumes a fondo en el charco.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",146,"eng4p","CS","nonsense","CS_nonsense",3,"consumes",549,8,68.625,"Go","continue","no","consumes","The fox consumes a fondo en el charco.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",146,"eng4p","CS","nonsense","CS_nonsense",4,"a",296,1,296,"Go","continue","no","consumes","The fox consumes a fondo en el charco.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",146,"eng4p","CS","nonsense","CS_nonsense",5,"fondo",337,5,67.4,"Go","continue","no","consumes","The fox consumes a fondo en el charco.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",146,"eng4p","CS","nonsense","CS_nonsense",6,"en",655,2,327.5,"Go","continue","no","consumes","The fox consumes a fondo en el charco.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",146,"eng4p","CS","nonsense","CS_nonsense",7,"el",969,2,484.5,"Stop","no","exit","consumes","The fox consumes a fondo en el charco.",791.375,393.8414973,1181.524492,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",146,"eng4p","CS","nonsense","CS_nonsense",8,"charco",NA,6,NA,NA,NA,NA,"consumes","The fox consumes a fondo en el charco.",NA,NA,NA,NA,83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",1,"A",479,1,479,"Go","continue","no","dances","A guest dances a vals en la fiesta.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",2,"guest",223,5,44.6,"Go","continue","no","dances","A guest dances a vals en la fiesta.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",3,"dances",425,6,70.83333333,"Go","continue","no","dances","A guest dances a vals en la fiesta.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",4,"a",314,1,314,"Go","continue","no","dances","A guest dances a vals en la fiesta.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",5,"vals",744,4,186,"Go","continue","no","dances","A guest dances a vals en la fiesta.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",6,"en",1153,2,576.5,"Go","continue","no","dances","A guest dances a vals en la fiesta.",437.3745763,212.9484511,638.8453532,"exclude",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",7,"la",534,2,267,"Go","continue","no","dances","A guest dances a vals en la fiesta.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> Spanish",140,"eng3k","CS","sense","CS_sense",8,"fiesta",804,6,134,"End","no","no","dances","A guest dances a vals en la fiesta.",640.5277778,406.5093583,1219.528075,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",134,"eng2f","noCS","nonsense","noCS_nonsense",1,"A",316,1,316,"Go","continue","no","sings","A manager sings a turtle in the bus.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",134,"eng2f","noCS","nonsense","noCS_nonsense",2,"manager",227,7,32.42857143,"Go","continue","no","sings","A manager sings a turtle in the bus.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",134,"eng2f","noCS","nonsense","noCS_nonsense",3,"sings",440,5,88,"Go","continue","no","sings","A manager sings a turtle in the bus.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",134,"eng2f","noCS","nonsense","noCS_nonsense",4,"a",417,1,417,"Go","continue","no","sings","A manager sings a turtle in the bus.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",134,"eng2f","noCS","nonsense","noCS_nonsense",5,"turtle",850,6,141.6666667,"Go","continue","no","sings","A manager sings a turtle in the bus.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",134,"eng2f","noCS","nonsense","noCS_nonsense",6,"in",1305,2,652.5,"Go","continue","no","sings","A manager sings a turtle in the bus.",437.3745763,212.9484511,638.8453532,"exclude",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",134,"eng2f","noCS","nonsense","noCS_nonsense",7,"the",680,3,226.6666667,"Stop","no","exit","sings","A manager sings a turtle in the bus.",791.375,393.8414973,1181.524492,"keep",83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",134,"eng2f","noCS","nonsense","noCS_nonsense",8,"bus",NA,3,NA,NA,NA,NA,"sings","A manager sings a turtle in the bus.",NA,NA,NA,NA,83.33333333,54.44444444,"Yes","nonsense","low_proficiency",-18.6179403846342
"1","1","EngSpan","English","English --> English",128,"eng1a","noCS","sense","noCS_sense",1,"The",238,3,79.33333333,"Go","continue","no","eats","The teacher eats the avocado in the classroom.",437.3745763,212.9484511,638.8453532,"keep",83.33333333,54.44444444,"Yes","sense","low_proficiency",-18.6179403846342
